3.121541125720104e-19	1.0914524152786185e-14
3.108242320158342e-19	1.3501016076605015e-14
3.105516713858754e-19	1.3118807595317144e-14
3.105516713858754e-19	1.285526326876936e-14
3.105516713858754e-19	1.259701329626643e-14
3.105516713858754e-19	1.2343951319287437e-14
3.105516713858754e-19	1.2185565292778185e-14
3.1175272875899015e-19	1.3854926421399957e-14
3.218642492767116e-19	1.094687679467274e-14
3.2108697785081014e-19	1.0626582442573065e-14
3.180325893382455e-19	1.0327421932639338e-14
3.1844205851556887e-19	1.0219027681749961e-14
3.2653292181329815e-19	1.1467769726144734e-14
3.264429035798936e-19	1.1743690892432448e-14
3.266589890441862e-19	1.2013891508169938e-14
3.3071894196755576e-19	1.123973501914481e-14
3.3566124962804685e-19	1.325527254865176e-14
3.374242655636131e-19	1.2947125709749304e-14
3.3705233641063924e-19	1.2664281391211954e-14
3.3612430612577144e-19	1.3680517734132804e-14
3.4003928664758026e-19	1.2533324822752751e-14
3.4179388341209457e-19	1.2346812872802411e-14
3.5002739890733313e-19	1.2374996596169389e-14
3.512455202765428e-19	1.2099200711520169e-14
3.490828925352494e-19	1.1774448618824812e-14
3.505805658640109e-19	1.1491612856721319e-14
3.5121162639832025e-19	1.1131144538328872e-14
3.5036534157817705e-19	1.0787554043744386e-14
3.594753783413595e-19	1.4295185098490103e-14
3.600771696800615e-19	1.3930436739422283e-14
3.600308422927077e-19	1.3685812431268453e-14
3.5961416393537676e-19	1.3391032539930128e-14
3.603088960506298e-19	1.3174685095592855e-14
3.5961416393537676e-19	1.5336875839865886e-14
3.5961416393537676e-19	1.492745320829958e-14
3.5892077137270553e-19	1.463982752925637e-14
3.71967695203063e-19	1.3389369825494326e-14
3.7160891611886933e-19	1.3011362709180931e-14
3.701772570267534e-19	1.2673003514403406e-14
3.7325187910758243e-19	1.2537096536983943e-14
3.723268206794599e-19	1.2166960804992308e-14
3.7284045862183134e-19	1.1933218443065169e-14
3.6989158776201486e-19	1.1590919980334339e-14
3.6970126407027883e-19	1.1364099410568493e-14
3.7113108226149973e-19	1.117028332803136e-14
3.7333421766782355e-19	1.0888646709014748e-14
3.832633278075835e-19	1.5218521948474103e-14
3.8415200277752256e-19	1.4860914674446235e-14
3.8400374731584958e-19	1.4548698666741447e-14
3.8400374731584958e-19	1.4256429192979087e-14
3.8400374731584958e-19	1.398614848494034e-14
3.847455972272056e-19	1.3711616143686085e-14
3.847455972272056e-19	1.3436162859062946e-14
3.8586106014636343e-19	1.3171974366755739e-14
3.832633278075835e-19	1.577274140596655e-14
3.9315287617139556e-19	1.3165844568790502e-14
3.965057784160273e-19	1.2983805477751612e-14
3.945210774074288e-19	1.2645866791219482e-14
3.945210774074288e-19	1.2392394940030834e-14
3.944518623079919e-19	1.2130322126756945e-14
3.939124011197213e-19	1.1874560615384575e-14
